School,Legacy ID,sid
Manhattanville College,558,U2Nob29sLTU1OA==
"Minnesota State University, Mankato",559,U2Nob29sLTU1OQ==
Mannes College of Music,560,U2Nob29sLTU2MA==
Mansfield University,561,U2Nob29sLTU2MQ==
Marietta College,562,U2Nob29sLTU2Mg==
Marist College,563,U2Nob29sLTU2Mw==
Marlboro College,564,U2Nob29sLTU2NA==
Marquette University,565,U2Nob29sLTU2NQ==
Mars Hill University,566,U2Nob29sLTU2Ng==
Marshall University,567,U2Nob29sLTU2Nw==
University of Mary Washington,568,U2Nob29sLTU2OA==
Marycrest International University,569,U2Nob29sLTU2OQ==
Maryland Institute  College of Art,570,U2Nob29sLTU3MA==
Marylhurst University,571,U2Nob29sLTU3MQ==
Marymount College - Tarrytown,572,U2Nob29sLTU3Mg==
Marymount Manhattan College,573,U2Nob29sLTU3Mw==
Marymount University,574,U2Nob29sLTU3NA==
Maryville College,575,U2Nob29sLTU3NQ==
Maryville University,576,U2Nob29sLTU3Ng==
Marywood University,577,U2Nob29sLTU3Nw==
Massachusetts College of Art and Design,578,U2Nob29sLTU3OA==
Massachusetts College of Pharmacy & Health Science,579,U2Nob29sLTU3OQ==
Massachusetts Institute of Technology,580,U2Nob29sLTU4MA==
Massachusetts Maritime Academy,581,U2Nob29sLTU4MQ==
The Master's University,582,U2Nob29sLTU4Mg==
Master's Seminary- The,583,U2Nob29sLTU4Mw==
Mayville State University,584,U2Nob29sLTU4NA==
McKendree University,585,U2Nob29sLTU4NQ==
McMurry University,586,U2Nob29sLTU4Ng==
McNeese State University,587,U2Nob29sLTU4Nw==
McPherson College,588,U2Nob29sLTU4OA==
Memphis College of Art,589,U2Nob29sLTU4OQ==
Menlo College,590,U2Nob29sLTU5MA==
Mercer University,591,U2Nob29sLTU5MQ==
Mercy College,592,U2Nob29sLTU5Mg==
Mercyhurst University,593,U2Nob29sLTU5Mw==
Meredith College,594,U2Nob29sLTU5NA==
Colorado Mesa University,595,U2Nob29sLTU5NQ==
Messiah University,596,U2Nob29sLTU5Ng==
Methodist University,597,U2Nob29sLTU5Nw==
Metropolitan State University of Denver,598,U2Nob29sLTU5OA==
Miami University,599,U2Nob29sLTU5OQ==
Michigan Christian College,600,U2Nob29sLTYwMA==
Michigan State University,601,U2Nob29sLTYwMQ==
Michigan Technological University,602,U2Nob29sLTYwMg==
MidAmerica Nazarene University,603,U2Nob29sLTYwMw==
Middle Tennessee State University,604,U2Nob29sLTYwNA==
Middlebury College,605,U2Nob29sLTYwNQ==
Midland University,606,U2Nob29sLTYwNg==
Midwestern State University,607,U2Nob29sLTYwNw==
Millersville University,608,U2Nob29sLTYwOA==
Milligan University,609,U2Nob29sLTYwOQ==
Millikin University,610,U2Nob29sLTYxMA==
Mills College,611,U2Nob29sLTYxMQ==
Millsaps College,612,U2Nob29sLTYxMg==
University of Wisconsin,613,U2Nob29sLTYxMw==
Minneapolis College of Art and Design,614,U2Nob29sLTYxNA==
Minot State University,615,U2Nob29sLTYxNQ==
Mississippi College,616,U2Nob29sLTYxNg==
Mississippi State University,617,U2Nob29sLTYxNw==
Mississippi University for Women,618,U2Nob29sLTYxOA==
Mississippi Valley State University,619,U2Nob29sLTYxOQ==
Missouri Baptist University,620,U2Nob29sLTYyMA==
Missouri Southern State University,621,U2Nob29sLTYyMQ==
Missouri Western State University,622,U2Nob29sLTYyMg==
Molloy University,623,U2Nob29sLTYyMw==
Monmouth College,624,U2Nob29sLTYyNA==
Monmouth University,625,U2Nob29sLTYyNQ==
Montana State University,626,U2Nob29sLTYyNg==
Montana State University,627,U2Nob29sLTYyNw==
Montana State University,628,U2Nob29sLTYyOA==
Montana Tech,629,U2Nob29sLTYyOQ==
Montclair State University,630,U2Nob29sLTYzMA==
Middlebury Institute of International Studies at Monterey,631,U2Nob29sLTYzMQ==
Montreat College,632,U2Nob29sLTYzMg==
Moody Bible Institute,633,U2Nob29sLTYzMw==
Moravian University,635,U2Nob29sLTYzNQ==
Morehead State University,636,U2Nob29sLTYzNg==
Morehouse College,637,U2Nob29sLTYzNw==
Morgan State University,638,U2Nob29sLTYzOA==
Morningside University,639,U2Nob29sLTYzOQ==
Morris College,640,U2Nob29sLTY0MA==
Mount Holyoke College,641,U2Nob29sLTY0MQ==
University of Massachusetts Amherst - Mount Ida Campus,642,U2Nob29sLTY0Mg==
Mount Marty University,643,U2Nob29sLTY0Mw==
Mount Mercy University,644,U2Nob29sLTY0NA==
University of Mount Olive,645,U2Nob29sLTY0NQ==
Mount Saint Clare College,646,U2Nob29sLTY0Ng==
Mount Saint Mary College,647,U2Nob29sLTY0Nw==
Mount St. Mary's University,648,U2Nob29sLTY0OA==
Mount Senario College,649,U2Nob29sLTY0OQ==
University of Mount Union,650,U2Nob29sLTY1MA==
Mount Vernon Nazarene University,651,U2Nob29sLTY1MQ==
Muhlenberg College,652,U2Nob29sLTY1Mg==
Murray State University,653,U2Nob29sLTY1Mw==
Muskingum University,654,U2Nob29sLTY1NA==
National Defense University,655,U2Nob29sLTY1NQ==
National Hispanic University,656,U2Nob29sLTY1Ng==
Walden University: NTU School of Engineering,657,U2Nob29sLTY1Nw==
National University,658,U2Nob29sLTY1OA==
National-Louis University,659,U2Nob29sLTY1OQ==
Naval Postgraduate School,660,U2Nob29sLTY2MA==
Nazareth College,661,U2Nob29sLTY2MQ==
Nebraska Wesleyan University,662,U2Nob29sLTY2Mg==
Neumann University,663,U2Nob29sLTY2Mw==
New College of California,664,U2Nob29sLTY2NA==
New England Conservatory of Music,665,U2Nob29sLTY2NQ==
New England Institute of Technology,666,U2Nob29sLTY2Ng==
Southern New Hampshire University,667,U2Nob29sLTY2Nw==
New Jersey Institute of Technology,668,U2Nob29sLTY2OA==
New Mexico Highlands University,669,U2Nob29sLTY2OQ==
New Mexico Institute of Mining and Technology (New Mexico Tech),670,U2Nob29sLTY3MA==
New Mexico State University,671,U2Nob29sLTY3MQ==
Western New Mexico University,672,U2Nob29sLTY3Mg==
New York College of Podiatric Medicine,673,U2Nob29sLTY3Mw==
New York Institute of Technology,674,U2Nob29sLTY3NA==
New York University,675,U2Nob29sLTY3NQ==
Newberry College,677,U2Nob29sLTY3Nw==
Niagara University,678,U2Nob29sLTY3OA==
Nicholls State University,679,U2Nob29sLTY3OQ==
Nichols College,680,U2Nob29sLTY4MA==
Norfolk State University,681,U2Nob29sLTY4MQ==
Massachusetts College of Liberal Arts,682,U2Nob29sLTY4Mg==
North Carolina Agricultural & Technical State University,683,U2Nob29sLTY4Mw==
North Carolina Central University,684,U2Nob29sLTY4NA==
North Carolina State University,685,U2Nob29sLTY4NQ==
North Carolina Wesleyan College,686,U2Nob29sLTY4Ng==
North Central University,687,U2Nob29sLTY4Nw==
North Central College,688,U2Nob29sLTY4OA==
North Dakota State University,689,U2Nob29sLTY4OQ==
University of North Georgia - Dahlonega,690,U2Nob29sLTY5MA==
North Greenville University,691,U2Nob29sLTY5MQ==
North Park University and Theological Seminary,692,U2Nob29sLTY5Mg==
University of Louisiana at Monroe,693,U2Nob29sLTY5Mw==
Northeastern Illinois University,694,U2Nob29sLTY5NA==
Northeastern State University,695,U2Nob29sLTY5NQ==
Northeastern University,696,U2Nob29sLTY5Ng==
Northern Illinois University,698,U2Nob29sLTY5OA==
Northern Kentucky University,699,U2Nob29sLTY5OQ==
Northern Michigan University,700,U2Nob29sLTcwMA==
Northern State University,701,U2Nob29sLTcwMQ==
Northland College,702,U2Nob29sLTcwMg==
Northwest Missouri State University,703,U2Nob29sLTcwMw==
Northwest Nazarene University,704,U2Nob29sLTcwNA==
Northwestern College,705,U2Nob29sLTcwNQ==
University of Northwestern ? St. Paul,706,U2Nob29sLTcwNg==
Northwestern Michigan College,707,U2Nob29sLTcwNw==
Northwestern State University of Louisiana - Natchitoches,708,U2Nob29sLTcwOA==
Northwestern University,709,U2Nob29sLTcwOQ==
Northwood University,710,U2Nob29sLTcxMA==
Northwood University,711,U2Nob29sLTcxMQ==
Norwich University,712,U2Nob29sLTcxMg==
Nova Southeastern University,713,U2Nob29sLTcxMw==
Nyack College,714,U2Nob29sLTcxNA==
Oak Hills Christian College,715,U2Nob29sLTcxNQ==
Oakland University,716,U2Nob29sLTcxNg==
Oakwood University,717,U2Nob29sLTcxNw==
Oberlin College,718,U2Nob29sLTcxOA==
Occidental College,719,U2Nob29sLTcxOQ==
Oglethorpe University,720,U2Nob29sLTcyMA==
Ohio Dominican University,721,U2Nob29sLTcyMQ==
Ohio Northern University,722,U2Nob29sLTcyMg==
Ohio State University - Marion,723,U2Nob29sLTcyMw==
The Ohio State University,724,U2Nob29sLTcyNA==
The Ohio State University: Lima,725,U2Nob29sLTcyNQ==
The Ohio State University: Mansfield,726,U2Nob29sLTcyNg==
Ohio University,727,U2Nob29sLTcyNw==
Ohio Valley University,728,U2Nob29sLTcyOA==
Ohio Wesleyan University,729,U2Nob29sLTcyOQ==
Oklahoma Baptist University,730,U2Nob29sLTczMA==
Oklahoma Christian University,731,U2Nob29sLTczMQ==
Oklahoma City University,732,U2Nob29sLTczMg==
Oklahoma Panhandle State University,733,U2Nob29sLTczMw==
Oklahoma State University,734,U2Nob29sLTczNA==
Old Dominion University,735,U2Nob29sLTczNQ==
Olivet College,736,U2Nob29sLTczNg==
Olivet Nazarene University,737,U2Nob29sLTczNw==
Oral Roberts University,738,U2Nob29sLTczOA==
Oregon Health & Science University,739,U2Nob29sLTczOQ==
Oregon Health & Science University,740,U2Nob29sLTc0MA==
Oregon Institute of Technology,741,U2Nob29sLTc0MQ==
Oregon State University,742,U2Nob29sLTc0Mg==
Ottawa University,743,U2Nob29sLTc0Mw==
Otterbein University,744,U2Nob29sLTc0NA==
Ouachita Baptist University,745,U2Nob29sLTc0NQ==
Our Lady of the Lake University,746,U2Nob29sLTc0Ng==
Pace University (all),747,U2Nob29sLTc0Nw==
Pacific Christian College,748,U2Nob29sLTc0OA==
Pacific Lutheran University,749,U2Nob29sLTc0OQ==
Pacific Northwest College of Art,750,U2Nob29sLTc1MA==
Pacific Union College,751,U2Nob29sLTc1MQ==
Pacific University,752,U2Nob29sLTc1Mg==
Palm Beach Atlantic University,753,U2Nob29sLTc1Mw==
Parsons The New School For Design,754,U2Nob29sLTc1NA==
Peace College,755,U2Nob29sLTc1NQ==
University of North Carolina at Pembroke,756,U2Nob29sLTc1Ng==
Pennsylvania College of Technology,757,U2Nob29sLTc1Nw==
Penn State University,758,U2Nob29sLTc1OA==
Pepperdine University,759,U2Nob29sLTc1OQ==
Peru State College,760,U2Nob29sLTc2MA==
University of the Sciences in Philadelphia,761,U2Nob29sLTc2MQ==
Philadelphia University,762,U2Nob29sLTc2Mg==
Piedmont University,764,U2Nob29sLTc2NA==
Pillsbury Baptist Bible College,765,U2Nob29sLTc2NQ==
Pine Manor College,766,U2Nob29sLTc2Ng==
Pittsburg State University,767,U2Nob29sLTc2Nw==
Pitzer College,768,U2Nob29sLTc2OA==
Plymouth State University,769,U2Nob29sLTc2OQ==
Point Loma Nazarene University,770,U2Nob29sLTc3MA==
Point Park University,771,U2Nob29sLTc3MQ==
NYU Tandon School of Engineering,772,U2Nob29sLTc3Mg==
Polytechnic University/Farmingdale,773,U2Nob29sLTc3Mw==
Pomona College,774,U2Nob29sLTc3NA==
Portland State University,775,U2Nob29sLTc3NQ==
Prairie View A&M University,776,U2Nob29sLTc3Ng==
Pratt Institute,777,U2Nob29sLTc3Nw==
Presbyterian College,778,U2Nob29sLTc3OA==
Prescott College,779,U2Nob29sLTc3OQ==
Princeton University,780,U2Nob29sLTc4MA==
Principia College,781,U2Nob29sLTc4MQ==
Providence College,782,U2Nob29sLTc4Mg==
Purdue University - West Lafayette,783,U2Nob29sLTc4Mw==
Purdue University Northwest,784,U2Nob29sLTc4NA==
Purdue University Northwest,785,U2Nob29sLTc4NQ==
Quincy University,786,U2Nob29sLTc4Ng==
Quinnipiac University,787,U2Nob29sLTc4Nw==
Radford University,788,U2Nob29sLTc4OA==
Ramapo College - New Jersey,789,U2Nob29sLTc4OQ==
Randolph-Macon College,790,U2Nob29sLTc5MA==
Randolph College,791,U2Nob29sLTc5MQ==
Reed College,792,U2Nob29sLTc5Mg==
Regis College,793,U2Nob29sLTc5Mw==
Regis University,794,U2Nob29sLTc5NA==
Rensselaer Polytechnic Institute,795,U2Nob29sLTc5NQ==
Rhode Island College,796,U2Nob29sLTc5Ng==
Rhode Island School of Design,797,U2Nob29sLTc5Nw==
Rhodes College,798,U2Nob29sLTc5OA==
Rice University,799,U2Nob29sLTc5OQ==
Stockton University,800,U2Nob29sLTgwMA==
Rider University,801,U2Nob29sLTgwMQ==
Ringling College of Art and Design,802,U2Nob29sLTgwMg==
Ripon College,803,U2Nob29sLTgwMw==
Rivier University,804,U2Nob29sLTgwNA==
Roanoke College,805,U2Nob29sLTgwNQ==
Robert Morris University,806,U2Nob29sLTgwNg==
Rochester Institute of Technology,807,U2Nob29sLTgwNw==
The Rockefeller University,808,U2Nob29sLTgwOA==
Rockford University,809,U2Nob29sLTgwOQ==
Rockhurst University,810,U2Nob29sLTgxMA==
Rocky Mountain College,811,U2Nob29sLTgxMQ==
Roger Williams University,812,U2Nob29sLTgxMg==
Rogers State University - Claremore Campus,814,U2Nob29sLTgxNA==
Rollins College,817,U2Nob29sLTgxNw==
Roosevelt University,818,U2Nob29sLTgxOA==
Dominican University,819,U2Nob29sLTgxOQ==
Rose-Hulman Institute of Technology,820,U2Nob29sLTgyMA==
Rosemont College,821,U2Nob29sLTgyMQ==
Rowan University,822,U2Nob29sLTgyMg==
Russell Sage College,823,U2Nob29sLTgyMw==
Rutgers - State University of New Jersey,824,U2Nob29sLTgyNA==
Rutgers - State University of New Jersey,825,U2Nob29sLTgyNQ==
Rutgers - State University of New Jersey,826,U2Nob29sLTgyNg==
Sacred Heart University,827,U2Nob29sLTgyNw==
Saginaw Valley State University,828,U2Nob29sLTgyOA==
St. Ambrose University,829,U2Nob29sLTgyOQ==
St. Andrews Presbyterian College,830,U2Nob29sLTgzMA==
Saint Anselm College,831,U2Nob29sLTgzMQ==
St. Bonaventure University,832,U2Nob29sLTgzMg==
St. Cloud State University,833,U2Nob29sLTgzMw==
St. Edward's University,834,U2Nob29sLTgzNA==
University of St. Francis,835,U2Nob29sLTgzNQ==
Saint Francis University,836,U2Nob29sLTgzNg==
St. Gregory's University,837,U2Nob29sLTgzNw==
St. John's College,839,U2Nob29sLTgzOQ==
St. John's College,840,U2Nob29sLTg0MA==
College of Saint Benedict & Saint John's University,841,U2Nob29sLTg0MQ==
St. John's University - Jamaica/Queens,842,U2Nob29sLTg0Mg==
University of Saint Joseph,843,U2Nob29sLTg0Mw==
St. Joseph's College,844,U2Nob29sLTg0NA==
Saint Joseph's College,845,U2Nob29sLTg0NQ==
Saint Joseph's University,846,U2Nob29sLTg0Ng==
St. Lawrence University,847,U2Nob29sLTg0Nw==
Saint Leo University,848,U2Nob29sLTg0OA==
St. Louis College of Pharmacy,849,U2Nob29sLTg0OQ==
Saint Louis University,850,U2Nob29sLTg1MA==
Saint Martin's University,851,U2Nob29sLTg1MQ==
University of Saint Mary,852,U2Nob29sLTg1Mg==
Saint Mary-of-the-Woods College,853,U2Nob29sLTg1Mw==
Saint Mary's College,854,U2Nob29sLTg1NA==
Saint Mary's College of California,855,U2Nob29sLTg1NQ==
St. Mary's College of Maryland,856,U2Nob29sLTg1Ng==
Saint Mary's University of Minnesota,857,U2Nob29sLTg1Nw==
St. Mary's University,858,U2Nob29sLTg1OA==
Saint Meinrad College,859,U2Nob29sLTg1OQ==
Saint Michael's College,860,U2Nob29sLTg2MA==
St. Norbert College,861,U2Nob29sLTg2MQ==
St. Olaf College,862,U2Nob29sLTg2Mg==
Saint Paul's College,863,U2Nob29sLTg2Mw==
Saint Peter's University,864,U2Nob29sLTg2NA==
St. Thomas University,865,U2Nob29sLTg2NQ==
Saint Vincent College,866,U2Nob29sLTg2Ng==
Saint  Xavier University,867,U2Nob29sLTg2Nw==
Salem College,868,U2Nob29sLTg2OA==
Salem State University,869,U2Nob29sLTg2OQ==
Salem International University,870,U2Nob29sLTg3MA==
Salisbury University,871,U2Nob29sLTg3MQ==
Salish Kootenai College,872,U2Nob29sLTg3Mg==
Salve Regina University,873,U2Nob29sLTg3Mw==
Sam Houston State University,874,U2Nob29sLTg3NA==
Samford University,875,U2Nob29sLTg3NQ==
Samuel Merritt College,876,U2Nob29sLTg3Ng==
San Diego State University,877,U2Nob29sLTg3Nw==
San Francisco Art Institute,878,U2Nob29sLTg3OA==
San Francisco Conservatory of Music,879,U2Nob29sLTg3OQ==
San Francisco State University,880,U2Nob29sLTg4MA==
San Jose State University,881,U2Nob29sLTg4MQ==
Santa Clara University,882,U2Nob29sLTg4Mg==
Sarah Lawrence College,883,U2Nob29sLTg4Mw==
Savannah College of Art and Design,884,U2Nob29sLTg4NA==
School of the Art Institute of Chicago,885,U2Nob29sLTg4NQ==
School of the Museum of Fine Arts,886,U2Nob29sLTg4Ng==
Schreiner University,888,U2Nob29sLTg4OA==
Scripps College,889,U2Nob29sLTg4OQ==
Seattle Pacific University,890,U2Nob29sLTg5MA==
Seattle University,891,U2Nob29sLTg5MQ==
Seton Hall University,892,U2Nob29sLTg5Mg==
Seton Hill University,893,U2Nob29sLTg5Mw==
Shawnee State University,894,U2Nob29sLTg5NA==
Sheldon Jackson College,895,U2Nob29sLTg5NQ==
Shenandoah University,896,U2Nob29sLTg5Ng==
Shepherd University,897,U2Nob29sLTg5Nw==
Shippensburg University of Pennsylvania,898,U2Nob29sLTg5OA==
Shorter University,899,U2Nob29sLTg5OQ==
Siena College,900,U2Nob29sLTkwMA==
Silver Lake College,901,U2Nob29sLTkwMQ==
Simmons University,902,U2Nob29sLTkwMg==
Bard College at Simon's Rock,903,U2Nob29sLTkwMw==
Simpson College,904,U2Nob29sLTkwNA==
Simpson University,905,U2Nob29sLTkwNQ==
Sinte Gleska University,906,U2Nob29sLTkwNg==
Skidmore College,907,U2Nob29sLTkwNw==
Slippery Rock University,908,U2Nob29sLTkwOA==
Smith Chapel Bible College,909,U2Nob29sLTkwOQ==
Smith College,910,U2Nob29sLTkxMA==
Sonoma State University,911,U2Nob29sLTkxMQ==
South Carolina State University,912,U2Nob29sLTkxMg==
South Dakota School of Mines and Technology,913,U2Nob29sLTkxMw==
South Dakota State University,914,U2Nob29sLTkxNA==
Southampton College,915,U2Nob29sLTkxNQ==
Southeast Missouri State University,916,U2Nob29sLTkxNg==
Southeastern Bible College,917,U2Nob29sLTkxNw==
Southeastern University,918,U2Nob29sLTkxOA==
Southeastern Louisiana University,919,U2Nob29sLTkxOQ==
Southeastern Oklahoma State University,920,U2Nob29sLTkyMA==
Southern Adventist University,921,U2Nob29sLTkyMQ==
Vanguard University of Southern California,922,U2Nob29sLTkyMg==
"Amridge University (formerly, Southern Christian)",923,U2Nob29sLTkyMw==
Southern Connecticut State University,924,U2Nob29sLTkyNA==
Southern Illinois University - Carbondale,925,U2Nob29sLTkyNQ==
Southern Illinois University - Edwardsville,926,U2Nob29sLTkyNg==
SMU - Southern Methodist University,927,U2Nob29sLTkyNw==
Southern Nazarene University,928,U2Nob29sLTkyOA==
Southern Oregon University,929,U2Nob29sLTkyOQ==
Southern Polytechnic State University,930,U2Nob29sLTkzMA==
Southern University,931,U2Nob29sLTkzMQ==
Southern Utah University,932,U2Nob29sLTkzMg==
Southern Vermont College,933,U2Nob29sLTkzMw==
Southern Wesleyan University,934,U2Nob29sLTkzNA==
Southwest Baptist University,935,U2Nob29sLTkzNQ==
Missouri State University,936,U2Nob29sLTkzNg==
Southwest Minnesota State University,937,U2Nob29sLTkzNw==
Texas State University,938,U2Nob29sLTkzOA==
Southwestern Adventist University,939,U2Nob29sLTkzOQ==
Southwestern Assemblies of God University,940,U2Nob29sLTk0MA==
Southwestern Christian College,941,U2Nob29sLTk0MQ==
Southwestern College,942,U2Nob29sLTk0Mg==
Southwestern College,943,U2Nob29sLTk0Mw==
Southwestern College,944,U2Nob29sLTk0NA==
Southwestern Medical Center at Dallas,945,U2Nob29sLTk0NQ==
Southwestern Oklahoma State University,946,U2Nob29sLTk0Ng==
Southwestern University,947,U2Nob29sLTk0Nw==
Spalding University,948,U2Nob29sLTk0OA==
Spartanburg Methodist College,949,U2Nob29sLTk0OQ==
Spring Arbor University,950,U2Nob29sLTk1MA==
Spring Hill College,951,U2Nob29sLTk1MQ==
Springfield College,952,U2Nob29sLTk1Mg==
Stanford University,953,U2Nob29sLTk1Mw==
Morrisville State College,954,U2Nob29sLTk1NA==
Farmingdale State College (aka SUNY Farmingdale),955,U2Nob29sLTk1NQ==
SUNY Alfred,956,U2Nob29sLTk1Ng==
University at Albany (SUNY Albany),957,U2Nob29sLTk1Nw==
Binghamton University (SUNY),958,U2Nob29sLTk1OA==
University at Buffalo (SUNY Buffalo),960,U2Nob29sLTk2MA==
SUNY Cortland,961,U2Nob29sLTk2MQ==
SUNY Fredonia,962,U2Nob29sLTk2Mg==
SUNY Geneseo,963,U2Nob29sLTk2Mw==
SUNY New Paltz,964,U2Nob29sLTk2NA==
SUNY Old Westbury,965,U2Nob29sLTk2NQ==
SUNY Oneonta,966,U2Nob29sLTk2Ng==
SUNY Oswego,967,U2Nob29sLTk2Nw==
SUNY Plattsburgh,968,U2Nob29sLTk2OA==
SUNY Potsdam,969,U2Nob29sLTk2OQ==
Purchase College (SUNY Purchase),970,U2Nob29sLTk3MA==
Stony Brook University (SUNY),971,U2Nob29sLTk3MQ==
SUNY Cobleskill,972,U2Nob29sLTk3Mg==
SUNY College of Environmental Science and Forestry,973,U2Nob29sLTk3Mw==
SUNY Empire State College,974,U2Nob29sLTk3NA==
Fashion Institute of Technology,975,U2Nob29sLTk3NQ==
SUNY Maritime College,976,U2Nob29sLTk3Ng==
University of West Georgia,977,U2Nob29sLTk3Nw==
Stephen F. Austin State University,978,U2Nob29sLTk3OA==
Stephens College,979,U2Nob29sLTk3OQ==
Sterling College,980,U2Nob29sLTk4MA==
Stetson University,981,U2Nob29sLTk4MQ==
Stevens Institute of Technology,982,U2Nob29sLTk4Mg==
Stillman College,983,U2Nob29sLTk4Mw==
Stonehill College,984,U2Nob29sLTk4NA==
Strayer University,985,U2Nob29sLTk4NQ==
Suffolk University,986,U2Nob29sLTk4Ng==
Sul Ross State University,987,U2Nob29sLTk4Nw==
Summit University of Louisiana,988,U2Nob29sLTk4OA==
Susquehanna University,989,U2Nob29sLTk4OQ==
Swarthmore College,990,U2Nob29sLTk5MA==
Sweet Briar College,991,U2Nob29sLTk5MQ==
Syracuse University,992,U2Nob29sLTk5Mg==
Tabor College,993,U2Nob29sLTk5Mw==
Tarleton State University,994,U2Nob29sLTk5NA==
Taylor University,995,U2Nob29sLTk5NQ==
Teachers College Columbia University,996,U2Nob29sLTk5Ng==
